Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,W_A_1,W_A_2,W_A_3,W_A_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_26,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_37,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type(Class)
51807,0.12600401606425693,0.12068965517241376,0.0,0.16928743448080466,0.17823454878220474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51859,0.23443775100401604,0.2241379310344828,0.02180232558139535,0.08018132880011332,0.08700549063775875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51922,0.2143574297188754,0.2413793103448276,0.18604651162790692,0.19917835387448649,0.11600732085034494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51985,0.2033132530120481,0.5172413793103449,0.1308139534883721,0.09916418756197762,0.2241306490215402,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52497,0.1656626506024096,0.5689655172413793,0.030523255813953487,0.1953534494970959,0.1283964522032944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52818,0.21385542168674687,0.3448275862068966,0.17587209302325582,0.20512820512820512,0.12177952977615092,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
53029,0.08333333333333337,0.4482758620689655,0.030523255813953487,0.05411531378382207,0.06828100802477828,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
53101,0.15813253012048178,0.3448275862068966,0.0,0.17750389573593994,0.14655779248204984,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
53235,0.1586345381526103,0.5172413793103449,0.02180232558139535,0.19237852387023652,0.13149373504153175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
53323,0.16465863453815255,0.29310344827586204,0.0,0.1464796713415498,0.0644797972687597,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
53902,0.21134538152610427,0.5172413793103449,0.11773255813953487,0.11148887944468054,0.21258623116992825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54134,0.1531124497991968,0.1724137931034483,0.0,0.14279643008924778,0.10009854990848938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54205,0.23393574297188746,0.5862068965517241,0.15406976744186046,0.06913160504320726,0.253977192735464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54399,0.23443775100401604,0.4655172413793103,0.3946220930232558,0.2031449213769656,0.13839222863578773,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54568,0.25903614457831325,0.27586206896551724,0.0,0.08343958067714974,0.060537800929184864,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54750,0.14156626506024084,0.4310344827586207,0.0,0.04958209378098881,0.12529916936505706,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54854,0.17419678714859446,0.4137931034482759,0.04869186046511628,0.14732965009208102,0.17626355061241733,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54950,0.2284136546184737,0.27586206896551724,0.27761627906976744,0.1665958351041224,0.16823877234971138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
54993,0.13554216867469882,0.08620689655172414,0.02180232558139535,0.19223686074514806,0.18625932704491066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
55582,0.22238955823293166,0.4482758620689655,0.18531976744186046,0.14024649383765406,0.18752639729691686,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
55615,0.145582329317269,0.15517241379310345,0.0,0.12976342258110213,0.11530339293256373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56038,0.09236947791164653,0.3965517241379311,0.02180232558139535,0.09505595693440998,0.09728283823736453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56432,0.2484939759036144,0.3448275862068966,0.0,0.11248052132030033,0.15303392932563709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56461,0.1531124497991968,0.5517241379310345,0.0690406976744186,0.13868819946168012,0.047726312825566664,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
56674,0.1917670682730924,0.4137931034482759,0.030523255813953487,0.07068989941918119,0.2542587639025765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57149,0.2645582329317268,0.3448275862068966,0.28415697674418605,0.11318883694574305,0.2203294382655216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57223,0.16716867469879515,0.5,0.12718023255813954,0.11233885819521178,0.026749260875686333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57542,0.22389558232931728,0.27586206896551724,0.0,0.1803371582377107,0.17964240461776715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57846,0.11847389558232935,0.206896551724138,0.0,0.2003116588751948,0.11474025059833873,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
57849,0.10341365461847396,0.06896551724137931,0.02180232558139535,0.15469613259668508,0.05096438124736026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
58005,0.07479919678714853,0.05172413793103448,0.0,0.03824904377390565,0.04547374348866677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17844,0.4352409638554217,0.3793103448275862,0.06177325581395349,0.12083864570052415,0.2800225256933693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
13460,0.4412650602409637,0.4482758620689655,0.15261627906976746,0.02974925626859328,0.1015064057440518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
19916,0.4653614457831324,0.2241379310344828,0.02180232558139535,0.3127921801954951,0.12079403069125715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
23533,0.4578313253012049,0.3103448275862069,0.19767441860465115,0.0959059356849412,0.06335351260030972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
41222,0.520582329317269,0.3275862068965517,0.18531976744186046,0.14945459696840913,0.044065887653104326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
56923,0.5381526104417671,0.13793103448275862,0.0,0.26051848703782404,0.18569618471068566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
16678,0.4728915662650602,0.27586206896551724,0.2543604651162791,0.13302167445813853,0.27058989159510066,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17659,0.4056224899598392,0.3793103448275862,0.030523255813953487,0.02294942626434339,0.09221455722933973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
44243,0.5266064257028112,0.603448275862069,0.20130813953488366,0.2918260376823913,0.08489370688441503,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
29533,0.4643574297188754,0.3965517241379311,0.1322674418604651,0.22779430514237145,0.32549626918203595,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
40908,0.5085341365461847,0.29310344827586204,0.07848837209302326,0.2647683807904802,0.2077995213290159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6763,0.4267068273092368,0.4310344827586207,0.10901162790697674,0.021249468763280918,0.11657046318456993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1850,0.5135542168674697,0.29310344827586204,0.0436046511627907,0.28885111205553193,0.13937772772068144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
25285,0.41415662650602403,0.13793103448275862,0.0,0.1623459413514662,0.08151485287906518,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22804,0.4457831325301204,0.13793103448275862,0.0,0.285451197053407,0.11079825425876393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
52844,0.5481927710843372,0.27586206896551724,0.4840116279069767,0.07663975067289984,0.2300436435309024,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
48934,0.3237951807228915,0.2241379310344828,0.09229651162790696,0.12324691882702933,0.7287061804871179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
30432,0.4638554216867469,0.3275862068965517,0.19622093023255813,0.09434764130896728,0.06391665493453473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
41618,0.5456827309236948,0.2241379310344828,0.3270348837209302,0.10653067006658166,0.3066310009854991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
31284,0.4949799196787147,0.2413793103448276,0.0690406976744186,0.2654766964159229,0.19597353231029144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10265,0.4718875502008032,0.206896551724138,0.23982558139534885,0.06913160504320726,0.05082359566380402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
46979,0.4924698795180723,0.1724137931034483,0.2921511627906977,0.15965434197478395,0.09531184006757708,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21035,0.4226907630522089,0.3448275862068966,0.06177325581395349,0.21929451763705907,0.1830212586231173,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15134,0.4909638554216868,0.29310344827586204,0.3946220930232558,0.08088964442555603,0.3419681824581164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
23371,0.4864457831325301,0.2413793103448276,0.27761627906976744,0.2439439014024649,0.10770097142052656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
55218,0.5286144578313253,0.2413793103448276,0.09229651162790696,0.03796571752372857,0.1283964522032944,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24243,0.32279116465863444,0.15517241379310345,0.2347383720930233,0.09505595693440998,0.5161199493171911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19479,0.4538152610441767,0.3965517241379311,0.17950581395348836,0.03853237002408273,0.2556666197381389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
8812,0.4397590361445784,0.13793103448275862,0.3655523255813953,0.008499787505312367,0.10446290299873293,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
51225,0.5155622489959838,0.29310344827586204,0.2485465116279069,0.1691457713557161,0.10389976066450796,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
38098,0.4347389558232931,0.3620689655172414,0.12718023255813954,0.027199320016999567,0.2587639025763762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
45188,0.4588353413654617,0.1724137931034483,0.2318313953488372,0.4208811446380507,0.1711952696043925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
24751,0.3493975903614458,0.13793103448275862,0.0872093023255814,0.21702790763564245,0.22103336618330285,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
30897,0.3739959839357429,0.15517241379310345,0.3386627906976744,0.10228077631392547,0.10080247782627064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24309,0.5326305220883533,0.5,0.2180232558139535,0.06091514378807196,0.2939602984654372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
13555,0.33534136546184723,0.15517241379310345,0.0872093023255814,0.08159796005099873,0.7853019850767283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8763,0.4568273092369478,0.3103448275862069,0.04869186046511628,0.254993625159371,0.1493735041531747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
23695,0.4342369477911646,0.3620689655172414,0.11119186046511627,0.0254993625159371,0.2456708433056455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
51996,0.502008032128514,0.5862068965517241,0.13953488372093026,0.30386740331491713,0.07785442770660285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6592,0.4613453815261042,0.05172413793103448,0.02180232558139535,0.24252727015157954,0.3407011122061101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6958,0.4889558232931727,0.29310344827586204,0.3931686046511628,0.08074798130046748,0.34379839504434745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
54516,0.4774096385542167,0.2241379310344828,0.2870639534883721,0.2609434764130897,0.15261157257496832,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
29037,0.4859437751004016,0.3103448275862069,0.0872093023255814,0.3194503470746565,0.16626777417992403,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
13142,0.4889558232931727,0.3448275862068966,0.3241279069767442,0.2314775463946735,0.0962973391524708,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24645,0.4352409638554217,0.4310344827586207,0.04869186046511628,0.0254993625159371,0.29607208221878073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
24170,0.4834337349397589,0.1724137931034483,0.2732558139534884,0.27369315767105823,0.12473602703083204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22317,0.4748995983935743,0.1724137931034483,0.02180232558139535,0.09689757756056099,0.026749260875686333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
17313,0.4563253012048193,0.3793103448275862,0.12354651162790695,0.024791046890494405,0.1813318316204421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
35141,0.4708835341365462,0.3793103448275862,0.02180232558139535,0.09278934693299334,0.1972406025622976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9267,0.4292168674698794,0.3448275862068966,0.02180232558139535,0.03824904377390565,0.07236378994790932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
47749,0.5316265060240962,0.2413793103448276,0.19622093023255813,0.25952684516220426,0.2441222018865269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
56315,0.4568273092369478,0.3965517241379311,0.15261627906976746,0.0764980875478113,0.08700549063775873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
54826,0.5245983935742972,0.5,0.2180232558139535,0.056665250035415775,0.2933971561312121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
36707,0.5005020080321284,0.3965517241379311,0.2623546511627907,0.05326533503329083,0.20977051949880324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
884,0.4989959839357429,0.5172413793103449,0.19622093023255813,0.1830287576143929,0.11952696043925105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1805,0.4708835341365462,0.3965517241379311,0.19767441860465115,0.08499787505312367,0.08123328171195274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4651,0.4357429718875502,0.4137931034482759,0.1308139534883721,0.02974925626859328,0.09038434464310854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
50745,0.44829317269076296,0.3103448275862069,0.21438953488372087,0.08244793880152998,0.07616500070392791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1984,0.4934738955823294,0.3275862068965517,0.3931686046511628,0.0793313500495821,0.3307053357736167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
23829,0.4864457831325301,0.27586206896551724,0.0872093023255814,0.11503045757189405,0.044065887653104326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
3952,0.39909638554216864,0.3620689655172414,0.02180232558139535,0.1953534494970959,0.14360129522736872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
49591,0.4533132530120482,0.12068965517241376,0.02180232558139535,0.09335599943334748,0.3591440236519781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
44256,0.5471887550200801,0.27586206896551724,0.2623546511627907,0.728998441705624,0.2511614810643392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
32271,0.4106425702811244,0.1896551724137931,0.0,0.3276668083297917,0.09376319864845843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
38572,0.4738955823293173,0.3965517241379311,0.14607558139534885,0.030032582518770362,0.21878079684640284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
30455,0.4939759036144577,0.3103448275862069,0.1744186046511628,0.22099447513812154,0.21695058426017175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
56710,0.3820281124497992,0.27586206896551724,0.02180232558139535,0.1803371582377107,0.11952696043925105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
52826,0.4648594377510039,0.5172413793103449,0.11773255813953487,0.0254993625159371,0.2154019428410531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
13130,0.5517068273092368,0.1724137931034483,0.4600290697674418,0.08386457005241535,0.2018865268196537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1707,0.429718875502008,0.12068965517241376,0.0,0.15752939509845587,0.07771364212304661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
46906,0.5080321285140562,0.3275862068965517,0.15261627906976746,0.15327950134579968,0.4136280444882445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22138,0.44528112449799184,0.4137931034482759,0.09229651162790696,0.021249468763280918,0.17809376319864845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
12719,0.5100401606425703,0.4827586206896552,0.4491279069767442,0.2804929876753081,0.2711530339293257,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
28884,0.41465863453815255,0.1896551724137931,0.02180232558139535,0.332200028332625,0.08785020413909614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3424,0.5276104417670683,0.03448275862068965,0.16569767441860464,0.2775180620484488,0.19498803322539776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
26018,0.4919678714859438,0.3103448275862069,0.06177325581395349,0.3231335883269585,0.1389553709700127,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
43697,0.4231927710843372,0.29310344827586204,0.030523255813953487,0.21447797138404875,0.1858369702942419,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21678,0.5185742971887549,0.4482758620689655,0.2732558139534884,0.1855786938659867,0.13754751513445024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
46634,0.4994979919678714,0.29310344827586204,0.20130813953488366,0.3067006658166879,0.10009854990848938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
15727,0.5371485943775101,0.3793103448275862,0.13953488372093026,0.04589885252868678,0.12318738561171334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
378,0.4206827309236948,0.2413793103448276,0.0,0.3732823346083015,0.3195832746726735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
56791,0.3900602409638553,0.3448275862068966,0.04869186046511628,0.1827454313642159,0.08193720962973389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
32215,0.5597389558232931,0.25862068965517243,0.19622093023255813,0.7148321291967701,0.269041250175982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
